twitter_id,Content
1392069796859162625,"@lukaszmi @konfederacki @michalmaciej_ @JkmMikke Tak, ale grypa też nas kiedyś dziesiatkowała. Teraz już nie, choć mnie raz dotknęła na tyle ciężka że... nie ważne. Natomiast jeśli rozmawiamy o antyszczepionkowcach z Konfy to oni teraz koncentrują się na szczepionkach na covid, ale na długo przed covidem prowadzili"
1392066528095490050,"@TheWojtek @TOPTVPINFO Kłamią nawet w wersji anglojęzycznej. Łącznie zmarło 319 osób. Jeśli chcieli podać tylko tą liczbę, gdzie jedyną przyczyną był COVID to skłamali prawie 4 krotnie.🤦‍♂️🤦‍♂️🤦‍♂️"
1392057025841008644,"@lis_tomasz Mamy szczepienia obowiązkowe przeciw odrze, gruźlicy i jeśli szczepienie przeciw Covid przyniesie podobny pozytywny skutek to dlaczego się nie szczepić"
1392056444040663041,"@KiziorKiziorski @LudwikOlczyk @AnnaSiarkowska Radzę poczytać coś o TYCH 'szczepionkach' oraz o samej chorobie covid, która jest dla 90% populacji niegroźna. Jeśli na takiego wirusa stosuje się aż tak nadmiarowe środki, rozwala gospod. i uśmierca 130 tys. obywateli, to raczej wniosek taki, że rządzą nami agenci obcych wpływów"
1392053470895779841,"@iamxsue Jeśli wszyscy myślą tak samo...
A w temacie różnych konsekwencji masowych szczepień na covid-19 ciekawy głos to Geert Vanden Bossche. Daje do myślenia"
1392049468082724866,@zascianek3000 Portal @300gospodarka  nie popisał się leadem. Lek nie może zakończyć pandemii. Mogą tego dokonać tylko szczepionki. Badania iwermektyny są w toku i jeśli okażą się przekonujące to lek pojawi się w rekomendacjach w leczeniu COVID-19. Póki co nie ma takiego wskazania.
1392047664305430531,"– W tym tygodniu Rada Medyczna będzie dyskutowała na temat szczepienia przeciwko COVID-19 osób poniżej 18. roku życia; jeśli zostałaby wydana taka rekomendacja, jesteśmy gotowi, by uruchomić rejestrację – powiedział we wtorek rzecznik rządu @PiotrMuller 
https://t.co/PJoDGv8TMo https://t.co/GNxGUqluN9"
1392027974510292992,"@thornboy1 Myślę, że sama odpuści jeśli dla Pana antyszczepionkowcy to osoby które na obecny stan wiedzy nie szczepią się przeciw Covid."
1392025953312952320,"@DaimyoShimada @D_Tarczynski @s_pitera W USA ""od zawsze"" istnieje klauzula sumienia: można odmówić obowiązkowych szczepień, np. w szkole, na jej podstawie i nie mogą pytać o szczegóły. A jeśli chodzi o covid, to żadna z dostępnych szczepionek nie ma póki co normalnej akceptacji FDA. Dopóki są w fazie testów, obowiązek"
1392024172474290177,"@WojciechowsAnna @BlueBoy09863374 Stwierdzenie, że nie chcę by przyniósł covid do domu, jeśli się nie zaszczepi, nie będzie mógł widywać się z babcią, istotne NOP to przypadki 1 na 100 tysięcy no i sam mu znalazłem termin na https://t.co/XlItrXC8BH
Ale rejestrację sam zrobił na 989."
1392009602263404545,"@BlueBoy09863374 Może córka powinna odbyć wirtualną wycieczkę po oddziałach covid?
Drugie rozwiązanie - jeśli wprowadzą paszporty covidowe zero wyjazdów na wakacje,  wyjść do kina, koncertów może ją przekona..."
1391961215325249539,@PBeatap półpasieca to ma  każdy tylko jeśli organizm traci odporność wtedy jest niebezpieczny tak jak wielu ma bakterie z grupy bruceloza efekt szczepienia na Polio a teraz na Covid. Tylko ze małpom nie szkodzą u ludziom mogą .I nagle przeczyną śmierci była bakteria mózgu
1391942305813258240,"@BoenaWojtas @AZapolnik @DanielWachowiak Jeśli mnie oświeci i przyjmę szczepionkę, to co to komu pomoże? Innym zaszczepionym, którzy i tak są odporni? Mi, skoro i tak mam większą szansę że umrę w wypadku samochodowym, niż na Covid? Gdzie moja szczepionka na wypadki samochodowe? A jeśli umrę, trafię do Boga, nie problem."
1391912302111338496,"@TadeuszTytus Fakt, CDC podaje dzisiaj 578,945 ludzi w USA. Jesli to podzielimy przez 330 mln, to wychodzi za ostatnie 16 mcy  (wszystkie stwierdzone zgony na Covid) - 1.75% 
Podawalam ostatnia policzona - z tqmtego roku. Wtedy bylo ponizej 1%. No, to jest prawie 2%. I?"
1391873558167572488,@hxjue @mateusz09080 @WBC241 A co jeśli dostaną covidu od tej szczepionki nie będąc jeszcze pod ochrona? Moi rodzice nauczyciele. Po szczepieniu 2-3 dni i pierwsze objawy i co? Covid. Cały rok żyli beż wirusa a dostali go po szczepieniu i nie przeszli go za lekko
1391864996041199616,@BartSienkiewicz @Marcin_Kaminski Państwo nikogo nie powinno zmuszać do życia wbrew własnej woli. Jeśli antyszczepionkowcy wolą umrzeć na COVID - a statystycznie będą umierać - to niech umierają skoro taki jest ich wybór.
1391845999291871236,@nic_ariadny @PtrModrzejewski Jeśli idzie o zgon z powodu covid procedura jest bardzo prosta ale jeśli pacjent zmarł po szczepieniu trochę się komplikuje.
1391837948144926727,"@BlueBoy09863374 Covid jest chorobą na którą się umiera. Jeśli jest możliwość przeciwdziałania, to trzeba z niej  skorzystać, dopóki nie jest za późno. Tym przekonałem kumpla pisiora 🤔"
1391835279418343428,"@niechcemisiee @AdaLilowska @a_niedzielski @wszczeklik Jesli ludzie chorują z powodu grypy, to też mają sobie test robić? Lekarze, prawdziwi lekarze, nie leczą z powodu takiego czy innego wyniku testu, tylko diagnozują na podstawie objawów. 
Dyskryminacja chorych na covid to barbarzyństwo.
Co za upadek ..."
1391826588120010753,"@LeslawDietrich Nie, bo jeśli zajdzie taka potrzeba, że zaszczepiony, z takich czy innych względów, będzie potrzebował hospitalizacji (niezwiązanej z COVID), to może nie być dla niego miejsca, gdyż zajmie je ktoś niezaszczepiony z ciężkim COVID."
1391821101043523585,"@Saquers1 @MEIN_GOV_PL No cóż ... Szkoda rozmowy, jeśli ktoś określa naukę i logikę mianem ideologii. Na pewno były takie przypadki, ale ile mogło ich być w skali kraju. Przecież wszystkie dzieci nie przyszły z covid już pierwszego dnia."
1391797946174394372,"@WaitsTw Najsmieszniejsze w tym jest, ze jesli bedzie chciala wyjechac do innego kraju np. Irlandii to wciaz musi miec negatywny test na Covid i odbyc 14 dniowa kwarantanne, poza tym wciaz moze zakazac innych i zachorowac na Covida. Jaki jest wiec sens szczepienia?!"
1391795239325769733,"merytorycznie praktycznie nie ma się do czego przyczepić, więc jeśli chcecie sobie ogarnąć jak się bada odporność po szczepieniu czy po przebyciu COVID-19 to jest to perfekcyjnie wręcz wyjaśnione"
1391781569615089668,"@grzesiowski_p Panie doktorze, a co z ozdrowieńcami? Miesiąc po pozytywnym teście na COVID zrobiłem sobie badanie na przeciwciała w klasie IgG metodą ilością. Wyszło mi 315 AU/ml. Pytanie, czy to dużo, kiedy się szczepić, jeśli tak to może jedna dawka. Myślę że więcej osób chciałyby to wiedzieć"
1391771324989718534,"@AdaLilowska @StaryObserwator @a_niedzielski @wszczeklik A pytała pani? Proszę poprosić o wizytę osobista. Jeśli odmówią to coś jest nie tak. Chyba ze ma pani podejrzenie COVID, wtedy najpierw test, potem wizyta osobista."
1391754085653696512,"@InfZakladowy @Kosowsky_ Zdjęcia 'covid arm' pokazują zbliżone wielkości, aczkolwiek wszędzie piszą że to opóźniona reakcja, a u mnie w zasadzie od początku. 
Lekarz jutro, jeśli nie zacznie się zmniejszać. Może mam uczulenie na coś, a nie wiedziałem?"
1391751298081595395,"Właśnie gdzieś przeczytałam, że jeśli ktoś z kim mieszkasz czeka na wynik testu na covid to ty nadal możesz wychodzić gdzie chcesz dopóki on nie dostanie wyniku testu, czy to prawda? To bez sensu, ktoś z kim spędzasz prawie cały dzień może mieć wirusa, a ty możesz iść na miasto"
1391742003847827466,"Jak pisałem. Jeśli przy wariancie z UK Re&lt;1 spada trwale o przekroczeniu 30-35% odporności w populacji, to wariant indyjski podnosi ten próg do ok 40%. Dla PL mamy ok 20-25% odporności z COVID + poszczepienną, jesteśmy w okolicach tych 40%. Może dać małą falę, lub wyrównanie."
1391733361660637189,"@AGozdyra Ponadto wg. EMA jeśli liczba zakażeń będzie nadal spadać, to ryzyko zgonu z powodu zakrzepic żył mózgowych i trzewiowych (VITT) będzie większe u osób w pani grupie wiekowej tj. &lt;50 roku życia, aniżeli ryzyko śmierci z powodu Covid-19 (sic!) źródło: https://t.co/b3FsSvmgdL https://t.co/33DVMn9XHu"
1391720793474797568,". @AnnaZalewskaMEP Są kontrowersje dotyczące paszportu covidowego, bo został poszerzony o zaświadczenie o przebyciu choroby i posiadania przeciwciał, a także o zaświadczenie o wyniku testu na covid. Jeśli czegoś takiego wymagamy, to powinno być to darmowe i dostępne."
1391713795169525767,@rzeczpospolita @michaldworczyk Jesli organizm swietnie sobie z covid poradzil dlaczego sie szczepic??? Dla zysku firm farmaceutycznych? Zaszczepiony zaraz tak samo jak niezaszczepiony.
1391712958506471424,"@Momich18 Znałem osobę, która zmarła na covid, ale nie pogłębiło to mojej wiedzy na temat pandemii.
Sam pracowałem w PGRze i to też nie oświeciło mnie specjalnie, jeśli chodzi o środki, jakimi posługiwał się apart PRL w różnych regionach PL ani procesy społeczne, jakie zachodziły"
1391708580777168897,"""Dlaczego szczepienie przeciw Covid-19 powinno być obowiązkowe? - Bo jeśli się jako społeczeństwo nie zaszczepimy, to jesienią czeka nas znów lockdown, zdalna nauka i paraliż służby zdrowia. Tego chcemy? - pyta prezydent Wałbrzycha."" 👏
Pełna zgoda. 
https://t.co/e6HQq5XvwL"
1391706556488630281,@szczepimysie @lukasik___ A jeśli ja jestem ozdrowieńcem ale miałem covid bezobjawowo w połowie listopada?
1391702684286205954,"@HGCMarta moja motywacja jest bardzo prosta. U mnie w domu leży lek - iwermektyna - który leczy Covid. Mam go bo mogę kupić w USA. Inni Polacy nie mogą. Jeśli zachorują, mogą potencjalnie umrzeć. Nie akceptuję moralnie takiej sytuacji, że w naszym kraju go nie ma, choć gdzie indziej jest."
1391694046146568193,"@Selianski @grzesiowski_p Na powikłania pogrypowe umiera 
rocznie 250-500 tys ludzi na CAŁYM świecie. 
Dane dla covid na dzień dzisiejszy. 👇 
Zabawa w procenty nie ma większego sensu jeśli ucieka Ci informacja o ilości zachorowań. https://t.co/8yGxtLaKqu"
1391687550352379904,"@TS___82 @ellson_ela @MZ_GOV_PL @szczepimysie @a_niedzielski Co do pobudzania organizmu szczepionką, wiesz, że oznaczanie niskiego poziomu przeciwciał nie oznacza, że organizm osoby która przeszła Covid nie ma pamięci komórkowej? Zareaguje na niego (lub szczepionkę) jeśli się z nim (lub szczepionką go udającą) zetknie. C.N.U."
1391687299155566592,"Po przekroczeniu granicy z Niemcami, nawet jeśli nikogo się nie informowało, czeka piękny sms (zapewne przez operatora sieci komórkowej) o obowiązkowym teście na covid lub kwarantannie..
Przypominacie sobie że wyrażalaliacie zgodę na udostępnianie waszego położenia komuś? 🤔🤔"
1391679599516520451,"@AGozdyra Chłopak po J&amp;J przez 2 dni miał gorączkę do 39 stopni.

Jeśli kogoś przerażają tak 'ciężkie' do zniesienia efekty szczepienia to tym bardziej powinien je zrobić - COVID potrafi byc znacznie bardziej dolegliwy."
1391672193113858049,"@MZ_GOV_PL proszę odpowiedzieć, dlaczego nikt nie chcę mnie uznać za ozdrowieńca, jeśli posiadam przeciwciała IgG ilościowo, tylko dlatego, że nie wykonałam testu PCR, stwierdzającego + wynik( przebieg COVID był łagodny, przebywałam w domu na izolacji)"
1391669073763868673,"Sławomir Kłosowski, wojewoda opolski @s_opolski  Jesteśmy liderem jeśli chodzi o liczbę zaszczepionych przeciwko covid na 100 tys. mieszkańców. Mamy płynne dostawy szczepionek i są osoby, które chcą się szczepić."
1391665306360336386,@bobik314 @jakubwiech Nie mam na myśli antyszczepionkowców sam nie jestem antyszczepionkowcem . Jestem przeciwnikiem szczepionek na covid . To różnica . Jeśli profesor Horban neguje leczenie hydroksychlorochiną a profesor Didier Raoult rekomenduje . To według Ciebie Raoult to głupek ?
1391643589801873410,"@6_wilku @Obcy8pasazer @SlawomirMentzen Jeśli covid jest chorobą sezonową, to skąd teraz taki wzrost zachorowań w Indiach?"
1391634118992187393,@paciodomb @czesio_sl @szczepimysie Mniej więcej po tygodniu od przyjęcie pierwszej dawki zaczynają pojawiać się przeciwciała. Jeśli nastąpi zakażenie covid  to jest duża szansa na przebieg choroby bez powikłań i ciężkiego przebiegu.
1391525227323142153,"@PiotrStrzembosz @ARoszkiewicz Szczepi się ZDROWYCH, żeby nie chorowali i nie przenosili choroby.
A chorych się leczy. W tym w szpitalach, póki się nie zapełnią. Dzięki temu leczeniu mamy 2,5% zmarłych, a nie 13-15%.

A amantadyna NIE działa w covid-19, jeśli o to Panu chodzi. Meksykanie zbadali."
1391515602788012032,"@D43CHW174 A co jeśli trwa właśnie 3 wojna światowa tylko że każdy zmądrzał i nie odbywa się ona poprzez broń, bronia jest wlasnie covid hmm....Dla Billa nie liczy się kasa, pragnie być tak zwanym "" panem świata "" XDD sam Gates mówił , że na ziemi jest za dużo ludzi"
1391510548630626304,"@mcveysgurl I jeśli ktoś napisze że gdyby zachorowała też mogłabym patrzeć na jej cierpienie. Oczywiście, mama pracuje od 1.5r z chorymi na COVID i bałam się o nią i o rodzinie okropnie że się zarazimy, do czego nie doszło. Gdy pojawiły się szczepionki cieszyłam się że mamę już będzie +"
1391502647669239818,"Szczepienia na COVID powinny być obowiązkowe. Jeśli się zgadzasz, daj lajka i podaj dalej"
1391499818506260484,"@WoookieQ @divi_pl Biuletyn WHO informujący, że śmiertelność na covid wynosi co najwyżej 0,23% to też bzdura? Źródło wiarygodne. A jeśli WHO twierdzi, że grypa jest groźniejsza niż COVID, to po co maskarada z zaszczepianiem całej populacji? Warto się zastanowić, prawda!? https://t.co/n1zlrAoC9W"
1391493514190589952,"@AgnieszkaO2GA @MucaLukas Już nie raz traciłam tzw. przyjaciół. Teraz też bywam tredowata. Jesli to się kiedys skończy, zamierzam ludzi traktowac tak jak oni mnie teraz.
Mam w rodzinie takich co to nie chcą pocalunku nawet przy życzeniach, bo covid.
To taki dystans już zostanie na zawsze."
1391487002764267526,jesli faktycznie to byl covid to najwczesniej w sierpniu moge szczepionkens opel astra czy cokolwiek wszamac sb ale zal
1391483648466169858,"@KolendaJoanna To się proszę leczyć samemu. Jeśli zachoruje pani na covid. Ma pani możliwość zapobiegania zarażeniu się, ale woli pani świadomie narazić siebie i bliskich, bo boi się czegoś, co może uratować życie."
1391474775118200840,"@pun1ek @SlawomirMentzen a to rak jest chorobą zakaźną?
no zgony COVID realnie są bardzo zaniżane na całym świecie. Chyba, że pozwalamy tak jak w XX w. to mamy podobną do hiszpanki liczbę zgonów(no może mniejsza około 30mln), jeśli puszczamy na luz :D (mówię o całym świecie)."
1391473460531060746,"@v_vantablack @sobiebervioIent @souastrawberrie ale wiesz ze zawsze lepsze cos niz nic plus ochrona przed powiklaniami nawet jesli zachoruje? covid wyniszcza organizm na bardzo dlugo, lepiej zapobiegac nic meczyc sie kilkanascie kolejnych miesiecy🤷🏻‍♀️"
1391472822560636933,"@souastrawberrie Zmniejsza szanse ciężkiego przechorowania covid, zmniejsza ryzyko groźnych powikłań. Nie chroni przed zachorowaniem. Jeśli wszyscy będą zaszczepieni, to ryzyko zachorowania na covid spada, bo wirus nie ma gdzie bytować. Pojedyncza zaszczepiona jednostka nie ma takiej możliwości."
1391470212369862658,"Co, jeśli na powikłania po szepieniu  umrze więcej dzieci niż na covid?"
1391465105720741889,"@libertas91 @SlawomirMentzen A jeśli się okaże że jednak byliśmy robieni w chuja, bo na razie statystyki pokazują że tak właśnie jest? HIVA znamy od X lat i nadal lekarstwa nie ma a na covid geniusze już mają i to na wszystkie warianty. Nie śmierdzi ci to szwindlem?"
1391457203106852864,"@ojciec_maz @lukaszdebski @szczepimysie Wybacz, ale pokrętnymi drogami chodzi Twój umysł. Każdy zabieg medyczny jest związany z ryzykiem. I uzasadniony, jeśli ryzyko jest mniejsze niż korzyści. W przypadku szczepionek na CoViD-19 zdecydowanie tak jest."
1391453644554444803,"@Kokolin37831272 Nie wiem, czy z penicyliną było tak, jak twierdzisz. Nawet jeśli, to nie jesteśmy w okopach, a narzędziem do wojowania z nami jest właśnie zmyślona pandemia i tzw. szczepionki do walki z tym zmyśleniem. A co do metody na ""wypocenie"", to dokładnie tak ""leczony"" jest COVID. Pa."
1391440317782675457,"@Duzymes @Anna98775264 @pikus_pol Ale szczepionki nawet jeśli nie chronią w 100% przed zachorowaniem , to dają ochronę i nie zachorujemy ciężko, ani nie umrzemy. Covid to loteria , nie wie nikt kto ciężko zachoruje lub umrze. W rodzinie 2 zaszczepione osoby nie zaraziły się od chorego, czyli to 100% skuteczne"
1391439480779837441,"Certyfikaty zwane paszportami nie znikną nigdy. Nie po to stworzą infrastrukturę, żeby miała się zmarnować, nawet jeśli skończy się covid. Dlatego każdy, kto go przyjmie by wyjechać na wczasy, tak naprawdę przyczynia się do nastania neokomunizmu opartego na terrorze i segregacji."
1391435710876499970,"@Devil3sta1 @rts_owy @PanJakubNadaje Termalica miewa wahania formy przez napięty terminarz i Covid, ale jeśli nie dostaniemy minimum trzech, to będzie to duża niespodzianka 😉"
1391422740905738242,"Szczepię się bo :
1. Nie chcę znieść covida do domu nawet jeśli rodizce są zaszczepieni (chcę zmniejszyć ryzyko)
2. Bardziej boję się powikłań po covid niż po szczepionce
3. Prędzej czy później jak będzie chciało się gdzieś wyjechać/pracować to pewnie bedzie to potrzebne"
1391414227563319299,"@naspokojnie Może być covid? Jakiś test pyknij może... Jeśli nie covid, to do czwartku jeszcze chwila, może przejdzie. 
Albo przesilenie wiosenne, nieco spóźnione."
1391413749484036099,Jeśli jutro nie będę się już lepiej czuc to zacznę myśleć czy wynik na covid nie wyszedł fałszywy bo to jest zart jaki ja mam kaszelXDDD
1391394723336802305,"@Piotr03737640 @FroggaK @MsKaktuss @piotr4913 Nie ma 100% pensji za chorowanie na covid. Jeśli czujesz się nieźle możesz poprosić lekarza, żeby nie wystawiał Ci zwolnienia i pracować w domu i wtedy będzie świadczyć pracę i należy Ci się pełne wynagrodzenie"
1391386300964614145,"Znajomemu kumpla zmarła żona, do tego w bardzo smutnych okolicznościach bo niestety zabrał ją ten cholerny covid, Jacek, bo tak się ten Pan nazywa, został sam z malutką córką. Ruszyła zbiórka żeby chłopowi pomóc w tym ciężkim i przygnębiającym okresie, jeśli możecie sobie na to"
1391359241257160704,szykuje się kilka rewolucji. przed nami pierwszy sezon który może da się rozegrać bez kataklizmów typu covid lub zapaść finansowa. pierwszy taki jeśli chodzi o właścicieli. pierwszy gdzie decyzji nie trzeba podjąć na już. trzymajmy kciuki żeby jak najwięcej planów się powiodło.
1391356405693747202,aha to fajnie że podobno leki immunopresyjne zmniejszają skuteczność szczepionki na covid 👍👍 idk czy true ale jeśli tak no to nojs
1391353149915598849,"@BatugWojciech A czy Indie nie sa Konkurrentem Chin? Cos dramatycznie przebiega covid u nich, jesli wierzyc niemieckim mediom."
1391347063271604224,"@piotr_weglarz @LeskiPiotr @JacekJaworskiGd @szczepimysie @AnnaZabl @ZiutaB @SamselMarcin @JarekMarek11 @TomaszLaszcz @AnitaKarwowska Ja coraz częściej mam wrażenie, że u nas względy medyczne i inne (jeśli istnieją różne opinie, a w odniesieniu do COVID, istnieją) podporządkowuje się „względom politycznym” i wybiera ten pogląd, który im służy."
1391341869980917760,"@Katarzy39952539 @J01335058 @JustynaIzabela5 @HelenaSowik @StKarczewski Nie ma znaczenia czy Covid czy nie. Jeśli człowiek nie jest w stanie samodzielnie oddychać, to używa się respiratora by dać jakąkolwiek szanse na przeżycie.
Covid to nie jest zakrzepica.🤦‍♂️"
1391321951654776834,"O tym lepiej nie mówić. CDC nie będzie liczyć zakażeń COVID-19 po szczepieniu, jeśli nie doprowadzą do hospitalizacji lub zgonu

https://t.co/wBJp16Tw6P"
1391313698220879874,"@Charlie02121991 tak, jeśli ktoś stanowi zagrożenie dla mnie i dla moich bliskich to ""zawsze się przyczepię"". dowód anegdotyczny: znajoma przekonała się do szczepienia, gdy zachorowała na covid, niestety nie zdążyła. brzmi niewiarygodnie, a jednak"
1391313024523272197,"@ckwadrat @KsiadzRobak_ Wyprodukowanym białkiem udającym Covid. I jak sam napisałeś, wszystko inne nie ma znaczenia, bo trzeba zwalczać zagrożenie. Jeśli tak będzie na całe życie, a to właśnie stwierdził, to możesz się przekręcić na katar. Bo twoje przeciwciała będą walczyć z makietą."
1391304243588567040,"ej nie bo to jest szczyt chamstwa że księża wypominają ludziom że ktoś ich zgłosił do sanepidu jeśli jest za dużo ludzi w kościele a jest covid
i że to jest donosicielstwo i że to nie jest sprawiedliwe wobec kościoła

trzymajcie mnie"
1391300613699522560,"O tym lepiej nie mówić. CDC nie będzie liczyć zakażeń COVID-19 po szczepieniu, jeśli nie doprowadzą do hospitalizacji lub zgonu https://t.co/iPIKzCUSxK via @NCZAS1"
1391299070673793024,"O tym lepiej nie mówić!!!
 CDC nie będzie liczyć zakażeń COVID-19 po szczepieniu, jeśli nie doprowadzą do hospitalizacji lub zgonu!( od 14 maja)
 I nie zadawaj pytań foliarzu.
https://t.co/ZGdSLs3fQk"
1391297063552528386,"@oirani_ @letmebabe Nie będę wypowiadała się o objawach po zaszczepieniu, ale całkowicie się zgadzam. To prawda że niektórzy po szczepionce mogą zachorować na covid. Różnica jest taka, że nawet jeśli się tak zdarzy, to przechodzą to o wiele lagodniej niz jakby byli bez szczepienia. Nie jestem+"
1391287038570336256,"O tym lepiej nie mówić. CDC nie będzie liczyć zakażeń COVID-19 po szczepieniu, jeśli nie doprowadzą do hospitalizacji lub zgonu https://t.co/FyXSjCJbvr"
1391221547264843778,"@eco_nie hmm a jesli nie bylo sie szczepionym wcześniej obowiązkowymi, a teraz szczepi na covid?
 to jest sie tym antyszczepionkowcem? odwracam sytuacje!"
1391176316314177537,"Astra sprawiła, że chcialam płakać z bólu. Jeśli te objawy grypopodobne miały być ostrzeżeniem przed tym czym jest covid to się UDAŁO. @Bloomy_Apollo i ja umieraliśmy w łóżku, dreszcze, gorączka. Teraz już po wszystkim i dalej mówię SZCZEPCIE SIĘ KUFFA"
1391135540758683650,"@reamartini1 @MBalawelder Szczepionki mają sens jeśli budujemy trwałą odporność.A jaką  zbudujemy szczepionką na covid który ciągle mutuje? Co jaki czas będą nas szczepić na nową odmianę, nie znając długotrwałych skutków? Szczepienie nie daje gwarancji, że nie zarazisz innych..i dużo więcej możnaby pisać"
1391134528098422788,"@acosta_re_nata Jeśli państwo wzięło odpowiedzialność za NOP-y to wiadomo, że wystarczy wpisać przyczynę zgonu jako covid żeby nie płacić odszkodowań."
1391132960070459399,Przechodził ktoś covid w marcu i jeśli tak to będziecie się szczepić teraz czy odczekacie jakiś czas?
1391126637702418434,"@jakubbandura1 @Sara_pl_ir @DemonDakki jeśli miał pozytywny test COVID, to musiał mieć COVID wpisany... bzdury gada i szura."
1391121602021109765,"@DanielWachowiak wprowadzili nas w błąd. jeśli amantadyna zatrzymuje namnażanie się wirusa a potem u wielu następuje zapalenie płuc, wywołane czym? bakteriami! to na zakażenia bakteryjne umierają ludzie a nie na covid! poczytajcie o antybiotykoodpornej bakterii New Delphi, ktora jest w szpitalach"
1391119297754406913,"@TomaszCK1 a nawet jeśli są wymagane, to na choroby niesezenowe, na które się szczepimy raz na życie. A covid jest sezonowy jak grypa i trzeba będzie to szczepienie w kółko powtarzać"
1391118307672084487,"@TS___82 @ellson_ela @MZ_GOV_PL @szczepimysie @a_niedzielski Nie widzisz takich badań bo o nich nie piszą. Jesli masz przeciwciał as to nie ma to sensu bo żadna szczepionka nie da Ci lepszych. Nie piszą też o badaniach klinicznych lekarstw / wit D, cynku itd w walce z Covid. Ssm wyciągnij wnioski -&gt; https://t.co/31zd0FhU72"
1391114798071431171,@MZ_GOV_PL jeśli przeszło się covid 19 bez testu w styczniu a teraz na badaniach lekarskich przy teście pojawił się wynik pozytywny to jak można uzyskać skrócenie izolacji ? Zaznaczam ze nie ma się obecnie żadnych objawow choroby. Pozdrawiam
1391106235500478470,"@RobSzklarz @micalrg Masz rację - jeśli chodzi o zapobieganie ciężkiemu zachorowaniu na covid to szczepionki wygrywają. Natomiast jeśli chodzi o zapobieganie przenoszeniu wirusa, to w świetle obecnej wiedzy skuteczność szczepionek, rzeżuchy i szpinaku jest taka sama - sam to zresztą potwierdziłeś."
1391080740406837257,"O tym lepiej nie mówić. CDC nie będzie liczyć zakażeń COVID-19 po szczepieniu, jeśli nie doprowadzą do hospitalizacji lub zgonu https://t.co/LJP2TTqu2a via @NCZAS1"
1391069364414296066,@XDphilosophy @nmaliszewski Do czego? Do tego samego poziomu zachorowań sezonowo co roku? Jeśli przez rok nie zarejestrowali ludziom podstawowych leków na Covid jak Iwermektyna i nie zająknęli się o witaminie D C cynku to tylko nauwny uwierzyłby że coś się poprawi.
1391069362845634568,"@MaciejRPawlicki Poziom tylko E. Coli w Gangesie przepływającym przez Waranasi  przekracza ponad 120 razy normy europejskie. A Hindusi wchodzą tam, rytualnie się obmywają, myją zęby itp. Jeśli to ich nie zabija to myślę, że covid też nie da rady."
1391064128274505729,@BeataWjcik3 @andy_wilinski @matrobert777 😂😂😂😂 przeciez to rzad zamknął szpitale i zakazal przeprowadzania zabiegow. to rzad zabronil wyposywania amantadyny na grype. jesli nie rzad jest winien 130tys zgonow nadprogramowych i rekordowych zgonów  na covid to kto?  za PO nikt za nic nie odpowiadal i teraz jest to samo
1391061396868280322,@PrzemekBudzynsk @StawickiMichal @MZ_GOV_PL Widzę ze mózg wyżarty od teleporad. Zadaje proste pytana a debil pisze o misach. Na co zmarł by Murańka przed drugim testem konowale ? Ile testów robi się przed przyjęciem na oddział Covid jeśli pierwszy był +. Dlaczego leczycie tet a tet tylko prywatnie skoro jesteście wyszczepi
1391045689170407431,"@PKontrowersje można było pójść drogą amantadynową  czy ""toż to grypa, tylko inna"". Jeśli by się nie sprawdziła, to miałby Pan rozruchy na tle braku reakcji rzàdu na wirusa i ogólnie o brak demokracji. To etap nowej wojny, w której covid to niemilitarny element ekspansywnej polityki Chin i USSR"
1391036315173523459,"Astrazeneca Astrazeneca Astrazeneca
Jeśli powiesz to trzy razy do lustra o 3 w nocy nawiedzi Cię covid 19. Podaj to dalej, żeby uświadomić ludzi."
1391027499975512066,@PrzemekBudzynsk @StawickiMichal @MZ_GOV_PL Przyczynę zgonu określa sekcja zwłok jeśli ktoś umiera młodo to często się ja wykonuje. Ale nie w przypadku gdy miał Covid + bo wtedy wszytko jest jasne sekcji się nie robi. Ale test może być tak wiarygodny jak u Klicha Murańki i Krychowiaka.
1391005952556552197,"@MaciejunioYJB Derby zasluguje na spadek za walki finansowe. Huddersfield za to juz bukuje miejsce spadkowe na kolejny sezon. Jesli nie zmieni sie wlasciciel, trener i 2/3 skladu to pikowac beda w dol coraz bardziej. Dobrze, ze przez covid nie musze chodzic na mecze. Totalna zenua."
1391002987703767042,"@Gosia34128968 @a_niedzielski Osoba która przechorowała Covid nie zaraża. Chyba że znajdowała się pani blisko tej osoby gdy była chora. Jeśli jedynym jej objawem był zanik smaku, węchu to szansa że taka osoba zaraża również jest mniejsza."
1390986906599661568,@Farma1956 @pawelstarozytny @iwonaszu @pikus_pol Co ma do tego konfederacja i antyszczepionkowcy jesli zanim ruszyły szczepienia to już było około 100 tys nadmiarowych zgonów i nie mówimy tu o zgonach na covid wiec co do tego maja szczepionki jesli ludzie nie mogli iść się leczyć bo minister śmierci nie pozwolił ?
1390980024405221379,"@ArturStelmasiak @tvn24 https://t.co/SjKowkQAla
Jeśli widzę już kolejną taką informację plus dodając cała historie procesie Phizera w USA i gigantycznych kar. Mam podstawy sądzić, że już mamy covid polityczny a nie zdrowotny."
